make,model,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,country
VOLKSWAGEN,Polo,9700,Gasolina,2016.0,120000,90.0,3,Manual,Negro,6,True,Pontevedra,Spain
SEAT,León,2200,Diésel,2005.0,315000,110.0,5,Manual,Rojo,4,False,Murcia,Spain
SEAT,León,9500,Diésel,2015.0,155555,110.0,5,Manual,Azul,14,False,Madrid,Spain
JEEP,Commander,12000,Diésel,2006.0,212000,218.0,5,Automático,Negro,0,False,Granada,Spain
FORD,Fiesta,13500,Gasolina,2019.0,19745,85.0,5,Manual,Gris / Plata,22,True,Tarragona,Spain
VOLKSWAGEN,Golf,22500,Gasolina,2014.0,93000,230.0,3,Automático,Blanco,5,False,Barcelona,Spain
CITROEN,C4 Sedán,2000,Diésel,2008.0,187000,110.0,4,Manual,Gris / Plata,3,False,Castellón,Spain
RENAULT,Mégane,18500,Gasolina,2020.0,18000,140.0,5,Automático,Gris / Plata,22,True,Málaga,Spain
MERCEDES-BENZ,Viano,23500,Diésel,2014.0,119000,163.0,4,Automático,Negro,13,True,Madrid,Spain
FIAT,Bravo,2990,Gasolina,2007.0,250216,90.0,5,Manual,Negro,28,True,Madrid,Spain
MERCEDES-BENZ,Clase C,21500,Diésel,2014.0,99300,170.0,4,Automático,149 Blanco Polar (estÃ¡ndar),34,True,Navarra,Spain
RENAULT,Mégane,12590,Diésel,2016.0,37768,90.0,5,Manual,Blanco (Glaciar),15,True,Madrid,Spain
OPEL,Astra,995,Gasolina,2001.0,220000,147.0,2,Manual,Azul,10,False,A Coruña,Spain
MERCEDES-BENZ,Clase A,35690,Diésel,2020.0,15,116.0,5,Automático,Gris / Plata (PLATA IRIDIO),20,True,Guipúzcoa,Spain
OPEL,Astra,11000,Gasolina,2017.0,57000,125.0,5,Manual,Blanco,3,False,Baleares,Spain
AUDI,A3,16750,Diésel,2017.0,78458,116.0,5,Manual,Blanco,38,True,Madrid,Spain
SEAT,León,13900,Diésel,2015.0,120000,110.0,3,Manual,Negro,3,False,Madrid,Spain
SSANGYONG,Rexton,2900,Diésel,2004.0,350000,165.0,5,Automático,Violeta / Lila,5,True,Barcelona,Spain
ABARTH,500,28300,Gasolina,2020.0,1,180.0,3,Manual,Verde,24,True,Salamanca,Spain
DACIA,Sandero,11990,Gasolina,2020.0,10,100.0,5,Manual,Azul (AZUL TURQUESA),12,True,Madrid,Spain
HYUNDAI,i30,21500,Gasolina,2019.0,10,140.0,5,Manual,Azul (Tapicería Negra),25,True,Zaragoza,Spain
PEUGEOT,508,24500,Diésel,2019.0,32322,130.0,5,Manual,Gris / Plata,14,True,Ávila,Spain
HYUNDAI,TUCSON,22490,Diésel,2019.0,14304,116.0,5,Manual,Negro,39,True,Madrid,Spain
NISSAN,QASHQAI,13990,Diésel,2018.0,149000,130.0,5,Manual,Blanco,21,True,Ciudad Real,Spain
FORD,Focus,2650,Diésel,2007.0,150000,136.0,5,Manual,Negro,5,False,Madrid,Spain
SMART,forfour,6999,Gasolina,2016.0,59987,90.0,5,Manual,Rojo,12,True,Madrid,Spain
AUDI,Q3,22990,Diésel,2015.0,72000,150.0,5,Automático,Blanco,40,True,Málaga,Spain
SEAT,Arona,18750,Gasolina,2020.0,1954,115.0,5,Manual,Blanco,27,True,Barcelona,Spain
SEAT,Ibiza,5995,Gasolina,2016.0,72000,90.0,5,Manual,Blanco,9,True,Tenerife,Spain
SUZUKI,Vitara,20500,Gasolina,2019.0,5,140.0,5,,Blanco,29,True,Sevilla,Spain
KIA,XCeed,23700,Gasolina,2020.0,10,120.0,5,Manual,Blanco,21,True,Lleida,Spain
AUDI,A4,2900,Diésel,2003.0,283000,130.0,5,Manual,Gris / Plata,0,False,Murcia,Spain
FORD,Transit Courier,7650,Diésel,2015.0,128000,95.0,4,Manual,Azul,7,True,Madrid,Spain
JEEP,Wrangler,13500,Gasolina,1996.0,108000,178.0,3,Manual,Negro,0,False,Alicante,Spain
VOLKSWAGEN,Golf,10900,Diésel,2015.0,94000,105.0,5,Manual,Negro,12,True,Barcelona,Spain
RENAULT,Clio,7900,Gasolina,2010.0,21238,110.0,5,Automático,Gris / Plata,1,True,Madrid,Spain
MERCEDES-BENZ,Clase GLE,45500,Diésel,2017.0,62000,258.0,5,Automático,Gris / Plata,36,True,Zamora,Spain
FORD,EcoSport,17900,Diésel,2019.0,19000,125.0,5,Manual,Beige,20,True,Zaragoza,Spain
PEUGEOT,508,14900,Diésel,2017.0,66000,120.0,4,Manual,Negro,30,True,Valencia,Spain
BMW,Serie 5,31990,Diésel,2018.0,55213,190.0,4,Manual,Negro (negro),53,True,Burgos,Spain
SEAT,Ibiza,12400,Gasolina,2019.0,22800,80.0,5,Manual,Gris / Plata,18,True,Zaragoza,Spain
RENAULT,Kadjar,23300,Gasolina,2020.0,9586,160.0,5,Automático,Rojo,17,True,Barcelona,Spain
MAZDA,Mazda6,7499,Gasolina,2008.0,179000,170.0,5,Manual,Negro,10,True,Málaga,Spain
PEUGEOT,3008,19450,Gasolina,2018.0,68000,130.0,5,Manual,Gris / Plata (0MM0 Pintura Metalizada),25,True,Madrid,Spain
SEAT,León,14990,Diésel,2016.0,77500,150.0,5,Manual,Azul,28,True,Sevilla,Spain
CITROEN,DS4,9900,Diésel,2013.0,223000,114.0,5,Manual,Azul,11,False,Álava,Spain
MAZDA,CX-5,17350,Diésel,2015.0,77900,150.0,5,Manual,Negro,12,False,Lleida,Spain
BMW,Serie 1,5899,Diésel,2009.0,224000,115.0,5,Manual,Azul,10,False,Madrid,Spain
BMW,Serie 1,15750,Gasolina,2018.0,31900,109.0,5,Manual,300 AlpinweiÃ? (sÃ³lido),4,True,Las Palmas,Spain
OPEL,Astra,10990,Diésel,2017.0,94620,136.0,5,Manual,Gris / Plata,31,True,Sevilla,Spain
HYUNDAI,TUCSON,18250,Diésel,2017.0,114100,141.0,5,Automático,Blanco,40,True,Madrid,Spain
CITROEN,Berlingo,7999,Diésel,2010.0,147600,90.0,5,Manual,Azul,12,True,Málaga,Spain
CITROEN,C4,1950,Gasolina,2005.0,109000,110.0,3,Manual,Negro,6,True,Málaga,Spain
CITROEN,C3,2500,Gasolina,2007.0,72400,75.0,5,Manual,Rojo,6,False,Orense,Spain
FORD,Focus,9899,Diésel,2016.0,45421,120.0,5,Manual,73O Plata Perla Moondust (metalizado),9,True,Madrid,Spain
MERCEDES-BENZ,GLB,45400,Diésel,2020.0,0,150.0,5,Automático,Blanco (Blanco Polar),19,True,Sevilla,Spain
FORD,Focus,26990,Gasolina,2010.0,114000,305.0,3,Manual,Verde,17,True,Girona,Spain
PEUGEOT,307,2900,Diésel,2004.0,180000,136.0,3,Manual,Azul,3,False,Málaga,Spain
MITSUBISHI,ASX,11950,Diésel,2013.0,44500,116.0,5,Manual,Negro,23,True,Lugo,Spain
FORD,Focus,20900,Diésel,2019.0,0,120.0,5,Manual,Gris / Plata,8,True,Alicante,Spain
TOYOTA,Prius,12900,Híbrido,2015.0,110000,136.0,5,Automático,Azul,28,True,Madrid,Spain
NISSAN,Murano,6500,Gasolina,2008.0,203000,256.0,5,Automático,Marrón,16,True,Girona,Spain
FIAT,Panda,7800,Diésel,2015.0,198993,75.0,5,Manual,Blanco,33,True,Cáceres,Spain
FORD,EcoSport,17500,Gasolina,2020.0,0,125.0,5,Manual,Blanco,5,True,Valencia,Spain
AUDI,A8,31000,Diésel,2014.0,100500,258.0,4,Automático,Negro,11,False,Murcia,Spain
PEUGEOT,5008,6300,Diésel,2010.0,125400,110.0,5,Manual,Gris / Plata,4,True,Baleares,Spain
CHEVROLET,Aveo,1400,Gasolina,2006.0,185000,94.0,4,Manual,Gris / Plata,5,False,Segovia,Spain
BMW,Serie 3,17999,Diésel,2016.0,117965,150.0,4,Automático,Negro,31,True,Sevilla,Spain
TOYOTA,Auris,4100,Diésel,2007.0,200000,126.0,5,Manual,Blanco,7,False,Albacete,Spain
KIA,ceed,8500,Gasolina,2016.0,39000,100.0,5,Manual,Rojo,6,True,Tenerife,Spain
RENAULT,Kangoo Combi,9000,Diésel,2014.0,62000,90.0,5,Manual,Negro,24,True,Barcelona,Spain
AUDI,A6,20450,Diésel,2016.0,78000,190.0,4,Manual,Gris / Plata (met Pintura metalizada),6,True,Valencia,Spain
CITROEN,C4 Cactus,8485,Gasolina,2018.0,49600,82.0,5,Manual,Blanco,20,True,Las Palmas,Spain
DS,DS 5,14500,Diésel,2015.0,87954,120.0,5,Automático,Blanco (Blanco Perlado),21,True,Burgos,Spain
VOLKSWAGEN,Touareg,54900,Diésel,2019.0,17500,231.0,5,Automático,Blanco,23,True,Toledo,Spain
CITROEN,Berlingo,3980,Diésel,2007.0,219000,92.0,4,Manual,Blanco,11,True,Barcelona,Spain
SEAT,Ibiza,2500,Diésel,2006.0,240000,100.0,5,Manual,Negro,6,False,Barcelona,Spain
BMW,X1,19900,Diésel,2016.0,95000,150.0,5,Manual,Blanco,14,True,Zamora,Spain
LEXUS,CT,8900,Híbrido,2011.0,216000,136.0,5,Automático,Gris / Plata,9,False,Madrid,Spain
MERCEDES-BENZ,Clase A,15700,Diésel,2014.0,141000,109.0,5,Automático,Blanco,9,False,Málaga,Spain
MERCEDES-BENZ,Clase CLK,3800,Gasolina,1999.0,183000,136.0,2,Automático,Azul,17,True,Tarragona,Spain
MERCEDES-BENZ,Clase GLA,28980,Gasolina,2018.0,8000,156.0,5,Automático,Blanco,19,True,Las Palmas,Spain
MINI,MINI,18900,Diésel,2017.0,55896,116.0,5,Automático,Gris / Plata (B71 Moonwalk Grey Metalizada),4,True,Cantabria,Spain
AUDI,S5,31900,Gasolina,2013.0,99913,333.0,2,Automático,Blanco,22,True,Málaga,Spain
RENAULT,Captur,13900,Diésel,2016.0,49424,110.0,5,Manual,Rojo (*LRO*),35,True,Albacete,Spain
AUDI,S5,19000,Gasolina,2009.0,97000,354.0,2,Automático,Negro,19,False,Girona,Spain
NISSAN,Primastar,9000,Diésel,2004.0,306658,100.0,4,Manual,Gris / Plata,18,False,Tenerife,Spain
NISSAN,Patrol GR,7000,Diésel,1999.0,230000,130.0,3,Manual,Verde,8,False,Cuenca,Spain
FIAT,Punto,5990,Diésel,2014.0,103000,95.0,5,Manual,Gris / Plata,11,True,Álava,Spain
TOYOTA,C-HR,19900,Híbrido,2017.0,73410,122.0,5,Automático,Negro,39,True,Zaragoza,Spain
NISSAN,QASHQAI,8400,Gasolina,2008.0,95000,140.0,5,Manual,Negro,15,True,Madrid,Spain
PEUGEOT,2008,14400,Gasolina,2016.0,31600,130.0,5,Manual,Blanco,20,False,Barcelona,Spain
KIA,Sportage,15900,Diésel,2015.0,35000,115.0,5,Manual,Blanco,12,True,Guadalajara,Spain
SEAT,Ateca,17450,Gasolina,2019.0,43000,115.0,5,Manual,Blanco,24,True,Barcelona,Spain
SEAT,León,18900,Gasolina,2019.0,19000,150.0,5,Manual,Granate,22,True,Zaragoza,Spain
RENAULT,Trafic,5990,Diésel,2006.0,249990,100.0,4,Manual,Blanco,25,True,Barcelona,Spain
VOLKSWAGEN,Golf,15500,Diésel,2017.0,79000,110.0,5,Manual,Negro,13,True,Cádiz,Spain
PEUGEOT,406,2200,Gasolina,2003.0,158605,116.0,4,Manual,Azul,13,True,Segovia,Spain
NISSAN,QASHQAI,21450,Gasolina,2019.0,5000,140.0,5,Manual,Negro (NEGRO ZAINO),28,True,Murcia,Spain
AUDI,A6,28990,Diésel,2016.0,169000,320.0,5,Automático,Negro,33,True,Madrid,Spain
OPEL,Insignia,11499,Diésel,2016.0,109969,136.0,5,Manual,GAZ Blanco Alpino (sÃ³lido),11,True,Sevilla,Spain
OPEL,Astra,18200,Gasolina,2020.0,3,110.0,5,Manual,Blanco,29,True,Orense,Spain
BMW,Serie 1,23900,Gasolina,2014.0,94000,320.0,5,Manual,Azul,9,True,Pontevedra,Spain
TOYOTA,Prius,6500,Híbrido,2007.0,130000,112.0,5,Automático,Gris / Plata,30,True,Madrid,Spain
SEAT,León,4350,Gasolina,2007.0,190100,102.0,5,Manual,Negro,7,True,Ciudad Real,Spain
BMW,Serie 1,15950,Diésel,2015.0,9400,116.0,5,Manual,Gris / Plata,25,True,León,Spain
MERCEDES-BENZ,Citan,14500,Diésel,2019.0,25000,95.0,5,Manual,Negro,16,True,Málaga,Spain
RENAULT,Kangoo Furgón,6000,Diésel,2015.0,120000,75.0,3,Manual,Blanco,10,True,Ciudad Real,Spain
NISSAN,PULSAR,7799,Diésel,2016.0,158380,110.0,5,Manual,Blanco,10,True,Badajoz,Spain
SUZUKI,SX4 S-Cross,9900,Diésel,2013.0,96895,120.0,5,Manual,Gris / Plata,12,True,Sevilla,Spain
AUDI,Q3,18500,Diésel,2014.0,78000,140.0,5,Manual,Blanco,29,True,Valencia,Spain
VOLKSWAGEN,Scirocco,12900,Diésel,2010.0,120000,140.0,3,Manual,Azul,15,True,A Coruña,Spain
BMW,X1,27490,Diésel,2019.0,21641,150.0,5,Automático,300 AlpinweiÃ? (sÃ³lido),10,True,Barcelona,Spain
TOYOTA,Yaris,20146,Híbrido,2020.0,0,116.0,5,Automático,Negro,6,True,Barcelona,Spain
CITROEN,Nemo,6300,Diésel,2016.0,86000,75.0,4,Manual,Blanco,5,True,Barcelona,Spain
FIAT,500X,15900,Gasolina,2018.0,52600,170.0,5,Automático,Blanco,10,True,Murcia,Spain
FIAT,500,8500,Gasolina,2017.0,57000,69.0,3,Manual,Azul,2,False,Badajoz,Spain
CITROEN,C3 Picasso,8500,Gasolina,2015.0,49000,110.0,5,Manual,Negro,19,True,Cuenca,Spain
SUZUKI,Across,50900,Híbrido enchufable,2020.0,280,306.0,5,Automático,Azul (8X8 Azul Dark Mica),37,True,Almería,Spain
PEUGEOT,5008,15900,Diésel,2016.0,53963,120.0,5,Manual,Gris / Plata (GRIS ),16,True,La Rioja,Spain
TOYOTA,C-HR,19795,Híbrido,2019.0,53848,122.0,5,Automático,Granate,54,True,Castellón,Spain
CITROEN,C3 Aircross,13900,Diésel,2018.0,42000,99.0,5,Manual,Azul,17,True,Madrid,Spain
FORD,Transit Connect,8990,Diésel,2016.0,113178,100.0,4,Manual,Blanco (blanco),42,True,Madrid,Spain
PEUGEOT,5008,22900,Gasolina,2017.0,75000,165.0,5,Automático,Blanco,10,False,Barcelona,Spain
MERCEDES-BENZ,Clase B,26950,Diésel,2019.0,11147,116.0,5,Automático,Gris / Plata,21,True,Alicante,Spain
FORD,Tourneo Courier,8495,Gasolina,2016.0,59900,100.0,5,Manual,Azul,12,False,Barcelona,Spain
JEEP,Compass,8400,Diésel,2012.0,175601,136.0,5,Manual,Blanco,10,False,Madrid,Spain
SEAT,Ibiza,2200,Diésel,2009.0,250000,80.0,3,Manual,Rojo,12,True,Barcelona,Spain
JEEP,Renegade,24400,Diésel,2016.0,43961,170.0,5,Automático,Blanco Alpine (sólido),20,True,Álava,Spain
KIA,Sorento,35900,Diésel,2018.0,25953,200.0,5,Automático,Blanco,40,True,Asturias,Spain
MINI,MINI,10500,Diésel,2012.0,95600,143.0,3,Manual,Azul,11,False,Vizcaya,Spain
VOLKSWAGEN,Passat,14499,Diésel,2015.0,160000,120.0,4,Manual,Azul,11,True,Sevilla,Spain
AUDI,A3,9500,Diésel,2013.0,147000,105.0,3,Automático,Rojo,11,False,Cantabria,Spain
VOLVO,V60,15850,Diésel,2016.0,83000,150.0,5,Manual,Marrón (950 Pintura metalizada),8,True,Valencia,Spain
BMW,Serie 1,17490,Diésel,2017.0,89990,150.0,5,Automático,Negro,33,True,Málaga,Spain
VOLKSWAGEN,Caddy,7799,Diésel,2016.0,106552,75.0,4,Manual,Blanco,9,True,Badajoz,Spain
AUDI,A4,11190,Diésel,2011.0,123839,136.0,5,Manual,L8L8 Negro Phantom (efecto perla),33,True,Madrid,Spain
AUDI,Q3,23500,Diésel,2017.0,53469,150.0,5,Manual,Negro,11,True,Badajoz,Spain
SEAT,Ateca,22900,Gasolina,2020.0,5681,150.0,5,Manual,Negro,11,True,Teruel,Spain
MINI,Countryman,21490,Gasolina,2017.0,30840,136.0,5,Manual,Blanco,34,True,Valencia,Spain
AUDI,A5,28990,Diésel,2017.0,64380,190.0,2,Automático,Azul,27,True,Barcelona,Spain
RENAULT,Grand Espace,14000,Diésel,2000.0,100000,115.0,5,Manual,Verde,10,False,Girona,Spain
TOYOTA,Rav4,18790,Híbrido,2016.0,202198,197.0,5,Automático,Blanco,35,True,Madrid,Spain
MERCEDES-BENZ,Vito,27900,Diésel,2019.0,49000,136.0,4,Manual,Blanco,17,False,Las Palmas,Spain
FORD,EcoSport,11990,Diésel,2016.0,119000,95.0,5,Manual,Negro,14,True,Murcia,Spain
VOLKSWAGEN,Passat CC,11400,Gasolina,2011.0,107557,160.0,4,Automático,Blanco (*PAM*),35,True,Madrid,Spain
BMW,Serie 1,17900,Diésel,2017.0,86000,116.0,5,Manual,Blanco,44,True,Cuenca,Spain
VOLVO,S60,4500,Diésel,2007.0,198000,185.0,4,Automático,Gris / Plata,3,False,Madrid,Spain
VOLKSWAGEN,Golf,18500,Gasolina,2002.0,142000,241.0,3,Manual,Azul,22,True,Lleida,Spain
FIAT,Punto EVO,3000,Gasolina,2010.0,109000,105.0,3,Manual,Negro,9,False,Baleares,Spain
RENAULT,Trafic,20500,Diésel,2018.0,70000,125.0,4,Manual,Gris / Plata,26,True,Málaga,Spain
PEUGEOT,208,7490,Diésel,2013.0,68000,92.0,5,Manual,Gris / Plata,8,False,Granada,Spain
VOLKSWAGEN,California,32900,Diésel,2014.0,142200,140.0,4,Manual,Gris / Plata,11,True,Barcelona,Spain
RENAULT,Espace,36500,Diésel,2019.0,12884,200.0,5,Automático,Negro,14,True,Barcelona,Spain
TOYOTA,Rav4,7000,Diésel,2007.0,257000,136.0,5,Manual,Negro,9,False,Castellón,Spain
AUDI,Q5,28500,Diésel,2018.0,50000,150.0,5,Manual,Blanco,9,True,Barcelona,Spain
PEUGEOT,Partner,3900,Diésel,2013.0,194500,75.0,4,Manual,Blanco,8,False,Asturias,Spain
MERCEDES-BENZ,Clase E,15990,Diésel,2009.0,138000,231.0,2,Automático,Negro,36,True,Madrid,Spain
OPEL,Adam,13500,Gasolina,2016.0,56566,150.0,3,Manual,Gris / Plata,33,True,Tarragona,Spain
MAZDA,CX-7,7990,Diésel,2009.0,243255,173.0,5,Manual,Granate,29,True,Madrid,Spain
SEAT,León,2490,Diésel,2003.0,240000,150.0,5,Manual,Gris / Plata,8,False,Tarragona,Spain
KIA,Carens,3499,Diésel,2007.0,139000,140.0,5,Manual,Gris / Plata,10,True,Madrid,Spain
FORD,C-Max,11900,Diésel,2018.0,43261,120.0,5,Manual,Blanco,19,True,Barcelona,Spain
VOLKSWAGEN,Touran,12500,Diésel,2015.0,104000,105.0,5,Manual,Negro,12,True,Málaga,Spain
BMW,Serie 1,16500,Diésel,2016.0,140000,150.0,5,Automático,Blanco,7,False,Madrid,Spain
SEAT,Ibiza,8000,Diésel,2012.0,31000,90.0,5,Manual,Blanco,7,False,Zaragoza,Spain
NISSAN,QASHQAI,27299,Gasolina,2021.0,1,140.0,5,Manual,Blanco,10,True,Barcelona,Spain
DACIA,Sandero,3690,Gasolina,2009.0,53000,87.0,5,Manual,Granate,14,True,Barcelona,Spain
SEAT,Ibiza,11990,Gasolina,2019.0,25160,80.0,5,Manual,B4B4 Blanco (sÃ³lido),11,True,Baleares,Spain
RENAULT,Scénic,3000,Diésel,2005.0,184000,105.0,5,Manual,Granate,10,True,Murcia,Spain
LAND-ROVER,Range Rover,4000,Gasolina,1998.0,238000,190.0,5,Automático,Verde,9,True,Salamanca,Spain
VOLKSWAGEN,Golf,3700,Gasolina,2004.0,178000,115.0,3,Manual,Rojo,9,False,Barcelona,Spain
FORD,Puma,22990,Gasolina,2020.0,10815,125.0,5,Manual,Azul (Azul Desert Island),21,True,Guadalajara,Spain
NISSAN,QASHQAI,19999,Diésel,2018.0,44000,130.0,5,Manual,Negro,10,True,Madrid,Spain
SEAT,Ibiza,12490,Gasolina,2018.0,29000,75.0,5,Manual,Blanco,14,True,Barcelona,Spain
PEUGEOT,Rifter,18900,Gasolina,2019.0,20343,110.0,5,Manual,Gris / Plata (Plata),45,True,Vizcaya,Spain
KIA,Picanto,8500,Gasolina,2019.0,25000,67.0,5,Manual,Blanco,16,True,Málaga,Spain
KIA,Niro PHEV,28500,Híbrido enchufable,2020.0,2000,141.0,5,Automático,Azul,21,True,Barcelona,Spain
AUDI,Q3,25000,Gasolina,2017.0,43000,150.0,5,Automático,Gris / Plata,6,False,Barcelona,Spain
BMW,X1,22000,Diésel,2016.0,83093,150.0,5,Automático,300 AlpinweiÃ? (sÃ³lido),4,True,Barcelona,Spain
BMW,Serie 3,15950,Diésel,2013.0,103799,143.0,5,Automático,Blanco (*ALI*),34,True,Córdoba,Spain
HYUNDAI,Getz,1850,Diésel,2004.0,179000,82.0,3,Manual,Negro,9,False,Madrid,Spain
OPEL,Corsa,4500,Gasolina,2009.0,170000,150.0,3,Manual,Gris / Plata,7,False,Teruel,Spain
SMART,forfour,3950,Diésel,2006.0,138000,95.0,5,Manual,Blanco,14,True,Huesca,Spain
MERCEDES-BENZ,GLC Coupé,42900,Diésel,2017.0,52247,204.0,5,Automático,Gris / Plata (SELENITGRAU),21,True,Tarragona,Spain
NISSAN,Micra,12500,Gasolina,2019.0,1455,100.0,5,Manual,Blanco (Blanco Perlado Metalizado),29,True,Cantabria,Spain
PEUGEOT,ion,12000,Eléctrico,2018.0,15419,67.0,5,Automático,Blanco,18,True,Barcelona,Spain
HYUNDAI,TUCSON,20140,Gasolina,2019.0,19000,132.0,5,Manual,Beige,3,True,Valencia,Spain
BMW,Serie 7,37500,Diésel,2016.0,79000,265.0,4,Automático,Gris / Plata (GRIS PLOMO),42,True,Zamora,Spain
JEEP,Compass,26900,Diésel,2019.0,9256,140.0,5,Automático,Negro,27,True,Valencia,Spain
CITROEN,C3,2600,Diésel,2009.0,250000,70.0,5,Manual,Blanco,0,False,Murcia,Spain
FORD,Fiesta,4450,Gasolina,2011.0,119000,96.0,3,Manual,Blanco,7,True,Málaga,Spain
LAND-ROVER,Range Rover Sport,24500,Diésel,2013.0,139000,256.0,5,Automático,Negro,54,True,Madrid,Spain
KIA,Sportage,19199,Gasolina,2018.0,10142,132.0,5,Manual,Gris / Plata,26,True,Sevilla,Spain
AUDI,A3,16790,Diésel,2017.0,47000,116.0,3,Manual,Gris / Plata,9,True,Sevilla,Spain
BMW,Serie 2,32100,Gasolina,2019.0,16060,136.0,2,Automático,Blanco,54,True,Zaragoza,Spain
OPEL,Mokka,13390,Diésel,2016.0,109000,136.0,5,Manual,Blanco (BLANCO-NEGRO),24,True,Córdoba,Spain
LAND-ROVER,Range Rover,8900,Gasolina,2003.0,193000,286.0,5,Automático,Negro,6,False,Baleares,Spain
SKODA,Fabia,8750,Gasolina,2017.0,62000,90.0,5,Manual,Azul,12,True,Barcelona,Spain
SMART,fortwo,10900,Gasolina,2017.0,59000,90.0,2,Automático,Blanco,13,True,Tenerife,Spain
NISSAN,QASHQAI,8000,Gasolina,2013.0,109100,117.0,5,Manual,Blanco (BLANCO),25,True,Barcelona,Spain
FIAT,Talento,26400,Diésel,2020.0,5,145.0,4,Manual,Negro,8,True,Barcelona,Spain
NISSAN,Micra,4490,Gasolina,2012.0,186000,80.0,5,Manual,Marrón,19,True,Madrid,Spain
KIA,Soul,14800,Diésel,2018.0,4230,136.0,5,Manual,1D Clear White (sÃ³lido),29,True,Vizcaya,Spain
CITROEN,C3,9600,Gasolina,2017.0,74000,110.0,5,Manual,Blanco,15,False,Toledo,Spain
RENAULT,Clio,8650,Diésel,2018.0,71000,75.0,5,Manual,Blanco,8,True,Barcelona,Spain
HYUNDAI,i10,6000,Gasolina,2015.0,72000,66.0,5,Manual,Negro,7,False,Murcia,Spain
CITROEN,Grand C4 Picasso,15300,Diésel,2018.0,108000,120.0,5,Automático,Rojo,13,True,Sevilla,Spain
PORSCHE,Cayenne,25900,Diésel,2011.0,145000,240.0,5,Automático,Gris / Plata,17,False,Málaga,Spain
VOLKSWAGEN,Golf,23000,Gasolina,2016.0,50000,230.0,3,Manual,Blanco,12,False,Baleares,Spain
SMART,fortwo,4950,Gasolina,2010.0,71000,71.0,3,Automático,Rojo,10,False,Valencia,Spain
VOLKSWAGEN,Touran,16990,Diésel,2017.0,129500,115.0,5,Automático,Azul,38,True,Salamanca,Spain
MERCEDES-BENZ,CLA,39590,Gasolina,2020.0,16227,163.0,5,Automático,Blanco,40,True,Madrid,Spain
PEUGEOT,207,3790,Gasolina,2007.0,108000,90.0,5,Manual,Gris / Plata,17,True,Madrid,Spain
AUDI,A4 Allroad Quattro,25900,Diésel,2017.0,104791,190.0,5,Automático,Negro,12,True,Barcelona,Spain
NISSAN,Patrol GR,11900,Diésel,2004.0,260000,158.0,3,Manual,Verde (gris),15,True,Lugo,Spain
ALFA ROMEO,164,13000,Gasolina,1992.0,235000,200.0,4,Manual,Rojo,8,False,Madrid,Spain
VOLKSWAGEN,Golf,11990,Gasolina,2009.0,185182,210.0,5,Manual,Blanco,25,True,Madrid,Spain
CITROEN,C4 Picasso,13490,Gasolina,2014.0,68295,156.0,5,Manual,Blanco,30,True,Valencia,Spain
OPEL,Astra,13490,Diésel,2017.0,86732,110.0,5,Manual,Negro,32,True,Madrid,Spain
NISSAN,QASHQAI,20890,Gasolina,2020.0,25365,140.0,5,Manual,Azul (Textil N-Connecta color negro),27,True,Madrid,Spain
CITROEN,C3,13200,Gasolina,2020.0,7182,82.0,5,Manual,Rojo,26,True,Madrid,Spain
DFSK,Fengon 5,30845,Gasolina,2020.0,6,149.0,5,Automático,Rojo,25,True,Burgos,Spain
MERCEDES-BENZ,Clase A,29900,Diésel,2020.0,3777,116.0,5,Automático,589 Rojo JÃºpiter (estÃ¡ndar),18,True,Barcelona,Spain
RENAULT,Kangoo Combi,8800,Diésel,2016.0,89990,75.0,4,Manual,Blanco,27,True,Vizcaya,Spain
PEUGEOT,206,2390,Diésel,2003.0,124000,90.0,3,Manual,Azul,39,True,Madrid,Spain
FORD,Fiesta,4200,Diésel,2016.0,227352,75.0,5,Manual,Gris / Plata,9,True,Madrid,Spain
VOLKSWAGEN,Jetta,5499,Diésel,2006.0,129000,140.0,4,Manual,Azul,8,False,Asturias,Spain
FIAT,500,12500,Gasolina,2020.0,9891,69.0,3,Automático,Negro,25,True,Málaga,Spain
NISSAN,X-TRAIL,14990,Diésel,2015.0,108000,130.0,5,Automático,Negro,14,True,Vizcaya,Spain
OPEL,Insignia,9750,Diésel,2016.0,109713,136.0,5,Manual,Gris / Plata (*RIV*),34,True,Sevilla,Spain
OPEL,Corsa,5600,Gasolina,2013.0,93000,100.0,5,Manual,Marrón,4,False,Málaga,Spain
BMW,Serie 1,19500,Diésel,2016.0,75000,150.0,5,Manual,Blanco,15,False,Málaga,Spain
SKODA,Fabia,6490,Gasolina,2016.0,69000,90.0,5,Manual,Gris / Plata,12,True,Las Palmas,Spain
PEUGEOT,208,11900,Diésel,2016.0,55752,100.0,5,Manual,Blanco (Blanco Perla Nacarado),37,True,Cantabria,Spain
FORD,Focus,9550,Diésel,2016.0,81000,120.0,5,Manual,Blanco,5,False,Madrid,Spain
SEAT,León,13200,Diésel,2017.0,109459,115.0,5,Manual,Blanco,19,True,Castellón,Spain
MERCEDES-BENZ,Sprinter,25289,Diésel,2018.0,38457,143.0,4,Manual,Blanco (blanco),5,True,Jaén,Spain
MERCEDES-BENZ,Clase E,3900,Diésel,2002.0,230000,197.0,5,Automático,Gris / Plata,14,True,Alicante,Spain
RENAULT,Kangoo Combi,8490,Diésel,2016.0,78000,75.0,4,Manual,Blanco,18,True,Tenerife,Spain
